https://w3id.org/okn/o/sd#DatasetSpecification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#hasDimensionality,https://w3id.org/okn/o/sd#hasFixedResource,https://w3id.org/okn/o/sd#hasFormat,https://w3id.org/okn/o/sd#hasPresentation,https://w3id.org/okn/o/sd#hasDataTransformation,https://w3id.org/okn/o/sd#hasDataType,https://w3id.org/okn/o/sd#hasDefaultValue,https://w3id.org/okn/o/sd#hasMaximumAcceptedValue,https://w3id.org/okn/o/sd#hasMinimumAcceptedValue,https://w3id.org/okn/o/sd#usesUnit,https://w3id.org/okn/o/sd#isTransformedFrom
economic-v6.1_Gambella_advanced_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_Gambella,csv,econ_p,,,,,,,
economic-v6.1_Gambella_advanced_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_Gambella,csv,econ_c1;econ_c2,,,,,,,
economic-v6.1_advanced_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,,,,,,,
economic-v6.1_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,,,,,,,
economic-v6.1_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,,,,,,,
economic-v6.1_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,,,,,,,
economic-v6.1_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,,,,,,,
economic-v6.1_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,,,,,,,
economic-v6.1_simple_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,,,,,,,
economic-v6.1_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,,,,,,,
economic-v6.1_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,,,,,,,
economic-v6.1_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,,,,,,,
economic-v6.1_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,,,,,,,
economic-v6.1_simple_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,,,,,,,
economic-v6.1_single_crop_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop,,,,,,,
economic-v6.1_single_crop_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,,,,,,,
economic-v6_advanced_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_Nfert;econ_obs_land_area;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_sim_Nfert,,,,,,,
economic-v6_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,,,,,,,
economic-v6_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,,,,,,,
economic-v6_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,,,,,,,
economic-v6_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,,,,,,,
economic-v6_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,,,,,,,
economic-v6_simple_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_Nfert;econ_obs_land_area;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_sim_Nfert,,,,,,,
economic-v6_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,,,,,,,
economic-v6_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,,,,,,,
economic-v6_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,,,,,,,
economic-v6_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,,,,,,,
economic-v6_simple_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,,,,,,,
economic-v7_Oromia_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_model_error_crop_production;econ_crop;econ_model_error_land_area;econ_model_error_fertilizer_use,,,,,,,
economic-v7_Oromia_cycles-data,https://w3id.org/wings/export/MINT#EconomicCyles,cycles-data,Elasticity of yield with respect to nitrogen applications at observed level of fertilizer application rates,5,0,econ_cycles-data_oromia,csv,econ_cycles_elasticity,,,,,,,
economic-v7_Oromia_eta,https://w3id.org/wings/export/MINT#SupplyElasticity,eta,Supply elasticity with respect to crop price,6,0,econ_eta_oromia,csv,econ_obs_eta,,,,,,,
economic-v7_Oromia_fertilizer,https://w3id.org/wings/export/MINT#Fertilizer,fertilizer,Observed fertilizer application rates,4,0,econ_fertilizer_oromia,csv,econ_obs_fert,,,,,,,
economic-v7_Oromia_fvar,https://w3id.org/wings/export/MINT#Fvar,fvar,Variable costs of fertilizer applications,3,0,econ_fvar_oromia,csv,econ_fvar,,,,,,,
economic-v7_Oromia_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_region;econ_year;econ_crop;econ_sim_net_revenue;econ_sim_fert_rate;econ_sim_change_ag_land;econ_sim_ag_land;econ_change_production;econ_change_net_revenue;econ_change_crop_land;econ_sim_crop_land;econ_sim_production_m;econ_change_fert_rate,,,,,,,
economic-v7_Oromia_lvar,https://w3id.org/wings/export/MINT#Lvar,lvar,Variable costs of production per unit land area,2,0,econ_lvar_oromia,csv,econ_lvar,,,,,,,
economic-v7_Oromia_regional-data,https://w3id.org/wings/export/MINT#RegionalData,regional-data,"Master dataset for all crops, years, and regions",1,0,econ_alldata_ethiopia,csv,econ_land_area_obs;econ_obs_crop_price;econ_obs_crop_yield,,,,,,,
economic-v7_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_model_error_crop_production;econ_crop;econ_model_error_land_area;econ_model_error_fertilizer_use,,,,,,,
economic-v7_cycles-data,https://w3id.org/wings/export/MINT#EconomicCyles,cycles-data,Elasticity of yield with respect to nitrogen applications at observed level of fertilizer application rates,5,0,,csv,econ_cycles_elasticity,,,,,,,
economic-v7_eta,https://w3id.org/wings/export/MINT#SupplyElasticity,eta,Supply elasticity with respect to crop price,6,0,,csv,econ_obs_eta,,,,,,,
economic-v7_fertilizer,https://w3id.org/wings/export/MINT#Fertilizer,fertilizer,Observed fertilizer application rates,4,0,,csv,econ_obs_fert,,,,,,,
economic-v7_fvar,https://w3id.org/wings/export/MINT#Fvar,fvar,Variable costs of fertilizer applications,3,0,,csv,econ_fvar,,,,,,,
economic-v7_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_region;econ_year;econ_crop;econ_sim_net_revenue;econ_sim_fert_rate;econ_sim_change_ag_land;econ_sim_ag_land;econ_change_production;econ_change_net_revenue;econ_change_crop_land;econ_sim_crop_land;econ_sim_production_m;econ_change_fert_rate,,,,,,,
economic-v7_lvar,https://w3id.org/wings/export/MINT#Lvar,lvar,Variable costs of production per unit land area,2,0,,csv,econ_lvar,,,,,,,
economic-v7_regional-data,https://w3id.org/wings/export/MINT#RegionalData,regional-data,"Master dataset for all crops, years, and regions",1,0,,csv,econ_land_area_obs;econ_obs_crop_price;econ_obs_crop_yield,,,,,,,
economicGambella-v6.1_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop,,,,,,,
economicGambella-v6.1_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN,,,,,,,
economicGambella-v6.1_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1,,,,,,,
economicGambella-v6.1_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,,,,,,,
economicGambella-v6.1_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,,csv,econ_p,,,,,,,
economicGambella-v6.1_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2,,,,,,,
economic_to_vis_crop,https://w3id.org/wings/export/MINT#EconomicCrop,economic-crop,Aggregated visualization of the results of the workflow,,0,,csv,econ_fert_subsidy;econ_land_area;econ_production,,,,,,,
economic_to_vis_land-use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,,1,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,,,,,,,
ee8ad813-82e5-442e-afee-a18af08f2050,,mt3d001,,4,,,unknown,,,,,,,,
f3965070-a289-4dbd-bc96-ba953865dbfe,,aquifer_file,,1,,,unknown,,,,,,,,
f82217c3-3f68-40fe-a98c-5de25f05aded,,__met_zip,,2,,9aacb3ef-06f7-41ef-ab5e-8bfa36170925,zip,,,,,,,,
fafe1696-92d4-49c1-a2fc-484b8f21039e,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the target basin to run the model,1,0,284b99a2-d97e-42b1-98c1-a524ec2fbfc7,tif,hand_dem,,,,,,,
ff92fc09-e359-4a3e-98ff-7606a4f26e6a,,arrival_time_viz,arrival time distribution,5,0,,png,7b3ffef7-1c3d-48a5-bd98-5953554118aa,,,,,,,
fldas_to_PIHM-gisdata,https://w3id.org/wings/export/MINT#PIHMGISData,pihm-gisdata,Base file,,0,,tar.gz,,,,,,,,
fldas_to_PIHM_fldas_weather_data,https://w3id.org/wings/export/MINT#FLDAS,fldas-weather-data,FLDAS weather data,,0,,tar.gz,fldas_SoilTemp00_10cm_t;fldas_SoilTemp100_200cm;fldas_SoilMoi00_10cm_ta;fldas_Lwnet_tavg;fldas_Qs_tavg;fldas_Rainf_f_tavg;fldas_SoilMoi40_100cm_t;fldas_SWdown_f_tavg;fldas_SoilTemp40_100cm_;fldas_SM01_Percentile;fldas_SoilMoi10_40cm_ta;fldas_RadT_tavg;fldas_Swnet_tavg;fldas_Wind_f_tavg;fldas_Qle_tavg;fldas_Qair_f_tavg;fldas_Qh_tavg;fldas_SoilTemp10_40cm_t;fldas_SoilMoi100_200cm_;fldas_Psurf_f_tavg;fldas_Qg_tavg;fldas_LWdown_f_tavg;fldas_Evap_tavg;fldas_Qsb_tavg;fldas_Tair_f_tavg,,,,,,,
fldas_to_PIHM_force_file,https://w3id.org/wings/export/MINT#PIHMForcing,pihm-forc,PIHM forcing file with the majority of the relevant variables,,0,,forc,pihm_Time;pihm_TRMP;pihm_PRCP;pihm_LAI;pihm_MF;pihm_VP;pihm_SS;pihm_NER;pihm_IsFactor;pihm_RH;pihm_WINF;pihm_RL;pihm_Height,,,,,,,
fsi_1.0_simple_et_ss_glofas,https://w3id.org/wings/export/MINT#GloFas,glofas_data,Glofas data input,1,0,glofas_data_Et_SS,nc,fsi_q,,,,,,,
fsi_1.0_simple_et_ss_movie,https://w3id.org/wings/export/MINT#Movie,flood_index_movie,Result movie,2,0,,mp4,fsi_fsi,,,,,,,
fsi_1.0_simple_et_ss_out,https://w3id.org/wings/export/MINT#FloodIndex,floodIndex,Output netcdf with the results,1,0,,nc,fsi_fsi,,,,,,,
fsi_1.0_simple_glofas,https://w3id.org/wings/export/MINT#GloFas,glofas_data,Glofas data input,1,0,,nc,fsi_q,,,,,,,
fsi_1.0_simple_movie,https://w3id.org/wings/export/MINT#Movie,flood_index_movie,Result movie,2,0,,mp4,fsi_fsi,,,,,,,
fsi_1.0_simple_out,https://w3id.org/wings/export/MINT#FloodIndex,floodIndex,Output netcdf with the results,1,0,,nc,fsi_fsi,,,,,,,
hand_v1_simple_awash_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_awash_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_awash_input_dem,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the Awash basin in Ethiopia,1,0,hand_dem_Awash,tif,hand_dem,,,,,,,
hand_v1_simple_baro_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_baro_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_baro_input_dem,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the Baro basin in Ethiopia,1,0,hand_dem_Baro,tif,hand_dem,,,,,,,
hand_v1_simple_bashilo_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_bashilo_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_bashilo_input_dem,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the Bashilo basin in Ethiopia,1,0,hand_dem_Bashilo,tif,hand_dem,,,,,,,
hand_v1_simple_beko-tippi_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_beko-tippi_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_beko-tippi_input_dem,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the Beko-Tippi basin in Ethiopia,1,0,hand_dem_Beko-Tippi,tif,hand_dem,,,,,,,
hand_v1_simple_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_ganale_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_ganale_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_ganale_input_dem,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the Ganale basin in Ethiopia,1,0,hand_dem_Ganale,tif,hand_dem,,,,,,,
hand_v1_simple_guder_distance_down,https://w3id.org/wings/export/MINT#rasterDistancedown,distance-down,Distance down flooding map,1,0,,tif,hand_demang;hand_flow;svid_demp,,,,,,,
hand_v1_simple_guder_distance_down_image,https://w3id.org/wings/export/MINT#distanceDownImage,distance-down-image,Distance down flooding map image,2,0,,png,hand_demang;hand_flow;svid_demp,,,,,,,
